datetime,dollar,d_dollar,day_of_week,sin_month,cos_month
2009-02-21,36.076,-0.015000000000000568,5,0.49999999999999994,0.8660254037844387
2009-02-22,36.076,0.0,6,0.49999999999999994,0.8660254037844387
2009-02-23,36.076,0.0,0,0.49999999999999994,0.8660254037844387
2009-02-24,36.076,0.0,1,0.49999999999999994,0.8660254037844387
2009-02-25,36.0254,-0.050600000000002865,2,0.49999999999999994,0.8660254037844387
2009-02-26,35.7442,-0.28119999999999834,3,0.49999999999999994,0.8660254037844387
2009-02-27,35.7223,-0.02190000000000225,4,0.49999999999999994,0.8660254037844387
2009-02-28,35.7205,-0.001799999999995805,5,0.49999999999999994,0.8660254037844387
2009-03-01,35.7205,0.0,6,0.8660254037844386,0.5000000000000001
2009-03-02,35.7205,0.0,0,0.8660254037844386,0.5000000000000001
2009-03-03,36.1644,0.4438999999999993,1,0.8660254037844386,0.5000000000000001
2009-03-04,36.2054,0.04099999999999682,2,0.8660254037844386,0.5000000000000001
2009-03-05,36.2284,0.02300000000000324,3,0.8660254037844386,0.5000000000000001
2009-03-06,35.8899,-0.33850000000000335,4,0.8660254037844386,0.5000000000000001
2009-03-07,35.7374,-0.1524999999999963,5,0.8660254037844386,0.5000000000000001
2009-03-08,35.7374,0.0,6,0.8660254037844386,0.5000000000000001
2009-03-09,35.7374,0.0,0,0.8660254037844386,0.5000000000000001
2009-03-10,35.7374,0.0,1,0.8660254037844386,0.5000000000000001
2009-03-11,35.4534,-0.2839999999999989,2,0.8660254037844386,0.5000000000000001
2009-03-12,35.1164,-0.3370000000000033,3,0.8660254037844386,0.5000000000000001
2009-03-13,35.2944,0.17800000000000438,4,0.8660254037844386,0.5000000000000001
2009-03-14,34.8316,-0.46280000000000143,5,0.8660254037844386,0.5000000000000001
2009-03-15,34.8316,0.0,6,0.8660254037844386,0.5000000000000001
2009-03-16,34.8316,0.0,0,0.8660254037844386,0.5000000000000001
2009-03-17,34.8388,0.007199999999997431,1,0.8660254037844386,0.5000000000000001
2009-03-18,34.5318,-0.30700000000000216,2,0.8660254037844386,0.5000000000000001
2009-03-19,34.4203,-0.11149999999999949,3,0.8660254037844386,0.5000000000000001
2009-03-20,33.8222,-0.5980999999999952,4,0.8660254037844386,0.5000000000000001
2009-03-21,33.423,-0.39920000000000044,5,0.8660254037844386,0.5000000000000001
2009-03-22,33.423,0.0,6,0.8660254037844386,0.5000000000000001
2009-03-23,33.423,0.0,0,0.8660254037844386,0.5000000000000001
2009-03-24,33.3034,-0.11959999999999837,1,0.8660254037844386,0.5000000000000001
2009-03-25,33.2726,-0.030800000000006378,2,0.8660254037844386,0.5000000000000001
2009-03-26,33.7268,0.45420000000000016,3,0.8660254037844386,0.5000000000000001
2009-03-27,33.4668,-0.259999999999998,4,0.8660254037844386,0.5000000000000001
2009-03-28,33.4133,-0.05349999999999966,5,0.8660254037844386,0.5000000000000001
2009-03-29,33.4133,0.0,6,0.8660254037844386,0.5000000000000001
2009-03-30,33.4133,0.0,0,0.8660254037844386,0.5000000000000001
2009-03-31,34.0134,0.6000999999999976,1,0.8660254037844386,0.5000000000000001
2009-04-01,33.9032,-0.11019999999999897,2,1.0,6.123233995736766e-17
2009-04-02,33.9456,0.04240000000000066,3,1.0,6.123233995736766e-17
2009-04-03,33.7636,-0.18200000000000216,4,1.0,6.123233995736766e-17
2009-04-04,33.4095,-0.3540999999999954,5,1.0,6.123233995736766e-17
2009-04-05,33.4095,0.0,6,1.0,6.123233995736766e-17
2009-04-06,33.4095,0.0,0,1.0,6.123233995736766e-17
2009-04-07,33.1743,-0.23519999999999897,1,1.0,6.123233995736766e-17
2009-04-08,33.384,0.209699999999998,2,1.0,6.123233995736766e-17
2009-04-09,33.7781,0.39410000000000167,3,1.0,6.123233995736766e-17
2009-04-10,33.5334,-0.2447000000000017,4,1.0,6.123233995736766e-17
2009-04-11,33.6309,0.09749999999999659,5,1.0,6.123233995736766e-17
2009-04-12,33.6309,0.0,6,1.0,6.123233995736766e-17
2009-04-13,33.6309,0.0,0,1.0,6.123233995736766e-17
2009-04-14,33.4863,-0.14459999999999695,1,1.0,6.123233995736766e-17
2009-04-15,33.3887,-0.09759999999999991,2,1.0,6.123233995736766e-17
2009-04-16,33.4507,0.06199999999999761,3,1.0,6.123233995736766e-17
2009-04-17,33.4184,-0.03229999999999933,4,1.0,6.123233995736766e-17
2009-04-18,33.4677,0.04930000000000234,5,1.0,6.123233995736766e-17
2009-04-19,33.4677,0.0,6,1.0,6.123233995736766e-17
2009-04-20,33.4677,0.0,0,1.0,6.123233995736766e-17
2009-04-21,33.5371,0.06940000000000168,1,1.0,6.123233995736766e-17
2009-04-22,34.1043,0.5671999999999997,2,1.0,6.123233995736766e-17
2009-04-23,34.0597,-0.04460000000000264,3,1.0,6.123233995736766e-17
2009-04-24,33.7848,-0.27490000000000236,4,1.0,6.123233995736766e-17
2009-04-25,33.4187,-0.3660999999999959,5,1.0,6.123233995736766e-17
2009-04-26,33.4187,0.0,6,1.0,6.123233995736766e-17
2009-04-27,33.4187,0.0,0,1.0,6.123233995736766e-17
2009-04-28,33.3904,-0.028300000000001546,1,1.0,6.123233995736766e-17
2009-04-29,33.5533,0.1629000000000005,2,1.0,6.123233995736766e-17
2009-04-30,33.2491,-0.3042000000000016,3,1.0,6.123233995736766e-17
2009-05-01,32.974,-0.2751000000000019,4,0.8660254037844387,-0.4999999999999998
2009-05-02,32.974,0.0,5,0.8660254037844387,-0.4999999999999998
2009-05-03,32.974,0.0,6,0.8660254037844387,-0.4999999999999998
2009-05-04,32.974,0.0,0,0.8660254037844387,-0.4999999999999998
2009-05-05,32.9672,-0.006799999999998363,1,0.8660254037844387,-0.4999999999999998
2009-05-06,32.8146,-0.15259999999999962,2,0.8660254037844387,-0.4999999999999998
2009-05-07,32.8883,0.07370000000000232,3,0.8660254037844387,-0.4999999999999998
2009-05-08,32.7915,-0.09680000000000177,4,0.8660254037844387,-0.4999999999999998
2009-05-09,32.5534,-0.23809999999999576,5,0.8660254037844387,-0.4999999999999998
2009-05-10,32.5534,0.0,6,0.8660254037844387,-0.4999999999999998
2009-05-11,32.5534,0.0,0,0.8660254037844387,-0.4999999999999998
2009-05-12,32.5534,0.0,1,0.8660254037844387,-0.4999999999999998
2009-05-13,32.2817,-0.2717000000000027,2,0.8660254037844387,-0.4999999999999998
2009-05-14,31.9841,-0.2975999999999992,3,0.8660254037844387,-0.4999999999999998
2009-05-15,32.1677,0.18360000000000198,4,0.8660254037844387,-0.4999999999999998
2009-05-16,32.0797,-0.08800000000000097,5,0.8660254037844387,-0.4999999999999998
2009-05-17,32.0797,0.0,6,0.8660254037844387,-0.4999999999999998
2009-05-18,32.0797,0.0,0,0.8660254037844387,-0.4999999999999998
2009-05-19,32.2919,0.21219999999999573,1,0.8660254037844387,-0.4999999999999998
2009-05-20,31.9498,-0.3420999999999985,2,0.8660254037844387,-0.4999999999999998
2009-05-21,31.8009,-0.14890000000000114,3,0.8660254037844387,-0.4999999999999998
2009-05-22,31.4586,-0.34229999999999805,4,0.8660254037844387,-0.4999999999999998
2009-05-23,31.1998,-0.2588000000000008,5,0.8660254037844387,-0.4999999999999998
2009-05-24,31.1998,0.0,6,0.8660254037844387,-0.4999999999999998
2009-05-25,31.1998,0.0,0,0.8660254037844387,-0.4999999999999998
2009-05-26,31.0516,-0.14819999999999922,1,0.8660254037844387,-0.4999999999999998
2009-05-27,31.1465,0.0948999999999991,2,0.8660254037844387,-0.4999999999999998
2009-05-28,31.1846,0.03810000000000002,3,0.8660254037844387,-0.4999999999999998
2009-05-29,31.3259,0.1413000000000011,4,0.8660254037844387,-0.4999999999999998
2009-05-30,30.9843,-0.3415999999999997,5,0.8660254037844387,-0.4999999999999998
2009-05-31,30.9843,0.0,6,0.8660254037844387,-0.4999999999999998
2009-06-01,30.9843,0.0,0,0.49999999999999994,-0.8660254037844387
2009-06-02,30.7441,-0.24020000000000152,1,0.49999999999999994,-0.8660254037844387
2009-06-03,30.7321,-0.012000000000000455,2,0.49999999999999994,-0.8660254037844387
2009-06-04,30.5131,-0.21899999999999764,3,0.49999999999999994,-0.8660254037844387
2009-06-05,30.8767,0.36359999999999815,4,0.49999999999999994,-0.8660254037844387
2009-06-06,30.6919,-0.1847999999999992,5,0.49999999999999994,-0.8660254037844387
2009-06-07,30.6919,0.0,6,0.49999999999999994,-0.8660254037844387
2009-06-08,30.6919,0.0,0,0.49999999999999994,-0.8660254037844387
2009-06-09,31.0751,0.38319999999999865,1,0.49999999999999994,-0.8660254037844387
2009-06-10,31.2637,0.188600000000001,2,0.49999999999999994,-0.8660254037844387
2009-06-11,30.9277,-0.3359999999999985,3,0.49999999999999994,-0.8660254037844387
2009-06-12,30.9124,-0.01529999999999987,4,0.49999999999999994,-0.8660254037844387
2009-06-13,30.9124,0.0,5,0.49999999999999994,-0.8660254037844387
2009-06-14,30.9124,0.0,6,0.49999999999999994,-0.8660254037844387
2009-06-15,30.9124,0.0,0,0.49999999999999994,-0.8660254037844387
2009-06-16,31.1548,0.24239999999999995,1,0.49999999999999994,-0.8660254037844387
2009-06-17,31.3185,0.16369999999999862,2,0.49999999999999994,-0.8660254037844387
2009-06-18,31.1297,-0.18880000000000052,3,0.49999999999999994,-0.8660254037844387
2009-06-19,31.0998,-0.02990000000000137,4,0.49999999999999994,-0.8660254037844387
2009-06-20,31.1541,0.05430000000000135,5,0.49999999999999994,-0.8660254037844387
2009-06-21,31.1541,0.0,6,0.49999999999999994,-0.8660254037844387
2009-06-22,31.1541,0.0,0,0.49999999999999994,-0.8660254037844387
2009-06-23,31.2408,0.08670000000000044,1,0.49999999999999994,-0.8660254037844387
2009-06-24,31.5765,0.3356999999999992,2,0.49999999999999994,-0.8660254037844387
2009-06-25,31.1365,-0.4399999999999977,3,0.49999999999999994,-0.8660254037844387
2009-06-26,31.2037,0.0671999999999997,4,0.49999999999999994,-0.8660254037844387
2009-06-27,31.1184,-0.08530000000000015,5,0.49999999999999994,-0.8660254037844387
2009-06-28,31.1184,0.0,6,0.49999999999999994,-0.8660254037844387
2009-06-29,31.1184,0.0,0,0.49999999999999994,-0.8660254037844387
2009-06-30,31.2904,0.1720000000000006,1,0.49999999999999994,-0.8660254037844387
2009-07-01,31.0385,-0.2519000000000027,2,1.2246467991473532e-16,-1.0
2009-07-02,31.1904,0.15190000000000126,3,1.2246467991473532e-16,-1.0
2009-07-03,31.1252,-0.06520000000000081,4,1.2246467991473532e-16,-1.0
2009-07-04,31.2481,0.12290000000000134,5,1.2246467991473532e-16,-1.0
2009-07-05,31.2481,0.0,6,1.2246467991473532e-16,-1.0
2009-07-06,31.2481,0.0,0,1.2246467991473532e-16,-1.0
2009-07-07,31.4143,0.1661999999999999,1,1.2246467991473532e-16,-1.0
2009-07-08,31.4695,0.05519999999999925,2,1.2246467991473532e-16,-1.0
2009-07-09,31.7819,0.31240000000000023,3,1.2246467991473532e-16,-1.0
2009-07-10,31.8878,0.10589999999999833,4,1.2246467991473532e-16,-1.0
2009-07-11,32.0353,0.14750000000000085,5,1.2246467991473532e-16,-1.0
2009-07-12,32.0353,0.0,6,1.2246467991473532e-16,-1.0
2009-07-13,32.0353,0.0,0,1.2246467991473532e-16,-1.0
2009-07-14,33.0597,1.0244,1,1.2246467991473532e-16,-1.0
2009-07-15,32.5072,-0.552500000000002,2,1.2246467991473532e-16,-1.0
2009-07-16,32.047,-0.4602000000000004,3,1.2246467991473532e-16,-1.0
2009-07-17,31.6943,-0.3526999999999987,4,1.2246467991473532e-16,-1.0
2009-07-18,31.7837,0.08940000000000126,5,1.2246467991473532e-16,-1.0
2009-07-19,31.7837,0.0,6,1.2246467991473532e-16,-1.0
2009-07-20,31.7837,0.0,0,1.2246467991473532e-16,-1.0
2009-07-21,31.3733,-0.4103999999999992,1,1.2246467991473532e-16,-1.0
2009-07-22,31.1791,-0.19420000000000215,2,1.2246467991473532e-16,-1.0
2009-07-23,31.0785,-0.10060000000000002,3,1.2246467991473532e-16,-1.0
2009-07-24,31.076,-0.0024999999999977263,4,1.2246467991473532e-16,-1.0
2009-07-25,31.1372,0.06119999999999948,5,1.2246467991473532e-16,-1.0
2009-07-26,31.1372,0.0,6,1.2246467991473532e-16,-1.0
2009-07-27,31.1372,0.0,0,1.2246467991473532e-16,-1.0
2009-07-28,30.7457,-0.3915000000000006,1,1.2246467991473532e-16,-1.0
2009-07-29,30.6431,-0.10259999999999891,2,1.2246467991473532e-16,-1.0
2009-07-30,31.4162,0.7730999999999995,3,1.2246467991473532e-16,-1.0
2009-07-31,31.7555,0.3393000000000015,4,1.2246467991473532e-16,-1.0
2009-08-01,31.1533,-0.6021999999999998,5,-0.4999999999999997,-0.8660254037844388
2009-08-02,31.1533,0.0,6,-0.4999999999999997,-0.8660254037844388
2009-08-03,31.1533,0.0,0,-0.4999999999999997,-0.8660254037844388
2009-08-04,31.2424,0.0890999999999984,1,-0.4999999999999997,-0.8660254037844388
2009-08-05,31.0484,-0.19399999999999906,2,-0.4999999999999997,-0.8660254037844388
2009-08-06,31.1326,0.08419999999999916,3,-0.4999999999999997,-0.8660254037844388
2009-08-07,31.1814,0.048799999999999955,4,-0.4999999999999997,-0.8660254037844388
2009-08-08,31.5473,0.3658999999999999,5,-0.4999999999999997,-0.8660254037844388
2009-08-09,31.5473,0.0,6,-0.4999999999999997,-0.8660254037844388
2009-08-10,31.5473,0.0,0,-0.4999999999999997,-0.8660254037844388
2009-08-11,31.6503,0.10300000000000153,1,-0.4999999999999997,-0.8660254037844388
2009-08-12,31.7477,0.09739999999999682,2,-0.4999999999999997,-0.8660254037844388
2009-08-13,32.6926,0.9449000000000005,3,-0.4999999999999997,-0.8660254037844388
2009-08-14,32.1457,-0.5469000000000008,4,-0.4999999999999997,-0.8660254037844388
2009-08-15,31.7226,-0.42309999999999803,5,-0.4999999999999997,-0.8660254037844388
2009-08-16,31.7226,0.0,6,-0.4999999999999997,-0.8660254037844388
2009-08-17,31.7226,0.0,0,-0.4999999999999997,-0.8660254037844388
2009-08-18,32.2874,0.5647999999999982,1,-0.4999999999999997,-0.8660254037844388
2009-08-19,31.9187,-0.3686999999999969,2,-0.4999999999999997,-0.8660254037844388
2009-08-20,31.9191,0.00039999999999906777,3,-0.4999999999999997,-0.8660254037844388
2009-08-21,31.6011,-0.3180000000000014,4,-0.4999999999999997,-0.8660254037844388
2009-08-22,31.9443,0.3431999999999995,5,-0.4999999999999997,-0.8660254037844388
2009-08-23,31.9443,0.0,6,-0.4999999999999997,-0.8660254037844388
2009-08-24,31.9443,0.0,0,-0.4999999999999997,-0.8660254037844388
2009-08-25,31.5544,-0.38989999999999725,1,-0.4999999999999997,-0.8660254037844388
2009-08-26,31.5437,-0.010699999999999932,2,-0.4999999999999997,-0.8660254037844388
2009-08-27,31.4007,-0.14300000000000068,3,-0.4999999999999997,-0.8660254037844388
2009-08-28,31.6405,0.2397999999999989,4,-0.4999999999999997,-0.8660254037844388
2009-08-29,31.5687,-0.07179999999999964,5,-0.4999999999999997,-0.8660254037844388
2009-08-30,31.5687,0.0,6,-0.4999999999999997,-0.8660254037844388
2009-08-31,31.5687,0.0,0,-0.4999999999999997,-0.8660254037844388
2009-09-01,31.8397,0.2710000000000008,1,-0.8660254037844384,-0.5000000000000004
2009-09-02,31.7743,-0.06540000000000035,2,-0.8660254037844384,-0.5000000000000004
2009-09-03,31.973,0.19869999999999877,3,-0.8660254037844384,-0.5000000000000004
2009-09-04,31.7679,-0.20509999999999806,4,-0.8660254037844384,-0.5000000000000004
2009-09-05,31.6062,-0.16169999999999973,5,-0.8660254037844384,-0.5000000000000004
2009-09-06,31.6062,0.0,6,-0.8660254037844384,-0.5000000000000004
2009-09-07,31.6062,0.0,0,-0.8660254037844384,-0.5000000000000004
2009-09-08,31.4298,-0.176400000000001,1,-0.8660254037844384,-0.5000000000000004
2009-09-09,31.3754,-0.054400000000001114,2,-0.8660254037844384,-0.5000000000000004
2009-09-10,31.1452,-0.23019999999999996,3,-0.8660254037844384,-0.5000000000000004
2009-09-11,30.8851,-0.2600999999999978,4,-0.8660254037844384,-0.5000000000000004
2009-09-12,30.7246,-0.16050000000000253,5,-0.8660254037844384,-0.5000000000000004
2009-09-13,30.7246,0.0,6,-0.8660254037844384,-0.5000000000000004
2009-09-14,30.7246,0.0,0,-0.8660254037844384,-0.5000000000000004
2009-09-15,30.8617,0.13710000000000022,1,-0.8660254037844384,-0.5000000000000004
2009-09-16,30.9895,0.12780000000000058,2,-0.8660254037844384,-0.5000000000000004
2009-09-17,30.6067,-0.3827999999999996,3,-0.8660254037844384,-0.5000000000000004
2009-09-18,30.3881,-0.21859999999999857,4,-0.8660254037844384,-0.5000000000000004
2009-09-19,30.3744,-0.013700000000000045,5,-0.8660254037844384,-0.5000000000000004
2009-09-20,30.3744,0.0,6,-0.8660254037844384,-0.5000000000000004
2009-09-21,30.3744,0.0,0,-0.8660254037844384,-0.5000000000000004
2009-09-22,30.3711,-0.0033000000000029672,1,-0.8660254037844384,-0.5000000000000004
2009-09-23,30.2385,-0.13260000000000005,2,-0.8660254037844384,-0.5000000000000004
2009-09-24,30.0004,-0.2380999999999993,3,-0.8660254037844384,-0.5000000000000004
2009-09-25,30.0678,0.06739999999999924,4,-0.8660254037844384,-0.5000000000000004
2009-09-26,30.137,0.06920000000000215,5,-0.8660254037844384,-0.5000000000000004
2009-09-27,30.137,0.0,6,-0.8660254037844384,-0.5000000000000004
2009-09-28,30.137,0.0,0,-0.8660254037844384,-0.5000000000000004
2009-09-29,30.1985,0.06149999999999878,1,-0.8660254037844384,-0.5000000000000004
2009-09-30,30.0922,-0.10630000000000095,2,-0.8660254037844384,-0.5000000000000004
2009-10-01,30.0087,-0.08349999999999724,3,-1.0,-1.8369701987210297e-16
2009-10-02,30.0621,0.05339999999999989,4,-1.0,-1.8369701987210297e-16
2009-10-03,30.124,0.061899999999997846,5,-1.0,-1.8369701987210297e-16
2009-10-04,30.124,0.0,6,-1.0,-1.8369701987210297e-16
2009-10-05,30.124,0.0,0,-1.0,-1.8369701987210297e-16
2009-10-06,30.0785,-0.04550000000000054,1,-1.0,-1.8369701987210297e-16
2009-10-07,29.8322,-0.24629999999999797,2,-1.0,-1.8369701987210297e-16
2009-10-08,29.7819,-0.05030000000000001,3,-1.0,-1.8369701987210297e-16
2009-10-09,29.6396,-0.14229999999999876,4,-1.0,-1.8369701987210297e-16
2009-10-10,29.609,-0.03059999999999974,5,-1.0,-1.8369701987210297e-16
2009-10-11,29.609,0.0,6,-1.0,-1.8369701987210297e-16
2009-10-12,29.609,0.0,0,-1.0,-1.8369701987210297e-16
2009-10-13,29.5945,-0.014500000000001734,1,-1.0,-1.8369701987210297e-16
2009-10-14,29.5043,-0.09019999999999939,2,-1.0,-1.8369701987210297e-16
2009-10-15,29.4651,-0.03920000000000101,3,-1.0,-1.8369701987210297e-16
2009-10-16,29.3206,-0.14450000000000074,4,-1.0,-1.8369701987210297e-16
2009-10-17,29.3281,0.007500000000000284,5,-1.0,-1.8369701987210297e-16
2009-10-18,29.3281,0.0,6,-1.0,-1.8369701987210297e-16
2009-10-19,29.3281,0.0,0,-1.0,-1.8369701987210297e-16
2009-10-20,29.3553,0.027200000000000557,1,-1.0,-1.8369701987210297e-16
2009-10-21,29.1911,-0.164200000000001,2,-1.0,-1.8369701987210297e-16
2009-10-22,29.1641,-0.02699999999999747,3,-1.0,-1.8369701987210297e-16
2009-10-23,29.0858,-0.07830000000000226,4,-1.0,-1.8369701987210297e-16
2009-10-24,29.0003,-0.08549999999999969,5,-1.0,-1.8369701987210297e-16
2009-10-25,29.0003,0.0,6,-1.0,-1.8369701987210297e-16
2009-10-26,29.0003,0.0,0,-1.0,-1.8369701987210297e-16
2009-10-27,28.9403,-0.05999999999999872,1,-1.0,-1.8369701987210297e-16
2009-10-28,29.0184,0.07809999999999917,2,-1.0,-1.8369701987210297e-16
2009-10-29,29.1749,0.1565000000000012,3,-1.0,-1.8369701987210297e-16
2009-10-30,29.3441,0.16920000000000002,4,-1.0,-1.8369701987210297e-16
2009-10-31,29.0488,-0.295300000000001,5,-1.0,-1.8369701987210297e-16
2009-11-01,29.0488,0.0,6,-0.8660254037844386,0.5000000000000001
2009-11-02,29.0488,0.0,0,-0.8660254037844386,0.5000000000000001
2009-11-03,29.1944,0.14560000000000173,1,-0.8660254037844386,0.5000000000000001
2009-11-04,29.2337,0.039299999999997226,2,-0.8660254037844386,0.5000000000000001
2009-11-05,29.2337,0.0,3,-0.8660254037844386,0.5000000000000001
2009-11-06,29.133,-0.10069999999999979,4,-0.8660254037844386,0.5000000000000001
2009-11-07,29.0156,-0.11739999999999995,5,-0.8660254037844386,0.5000000000000001
2009-11-08,29.0156,0.0,6,-0.8660254037844386,0.5000000000000001
2009-11-09,29.0156,0.0,0,-0.8660254037844386,0.5000000000000001
2009-11-10,28.8497,-0.1659000000000006,1,-0.8660254037844386,0.5000000000000001
2009-11-11,28.7391,-0.11059999999999803,2,-0.8660254037844386,0.5000000000000001
2009-11-12,28.7007,-0.038399999999999324,3,-0.8660254037844386,0.5000000000000001
2009-11-13,28.6701,-0.03059999999999974,4,-0.8660254037844386,0.5000000000000001
2009-11-14,28.8345,0.164399999999997,5,-0.8660254037844386,0.5000000000000001
2009-11-15,28.8345,0.0,6,-0.8660254037844386,0.5000000000000001
2009-11-16,28.8345,0.0,0,-0.8660254037844386,0.5000000000000001
2009-11-17,28.6705,-0.16399999999999793,1,-0.8660254037844386,0.5000000000000001
2009-11-18,28.6768,0.006299999999999528,2,-0.8660254037844386,0.5000000000000001
2009-11-19,28.7163,0.03950000000000031,3,-0.8660254037844386,0.5000000000000001
2009-11-20,28.7459,0.029599999999998516,4,-0.8660254037844386,0.5000000000000001
2009-11-21,28.8554,0.1095000000000006,5,-0.8660254037844386,0.5000000000000001
2009-11-22,28.8554,0.0,6,-0.8660254037844386,0.5000000000000001
2009-11-23,28.8554,0.0,0,-0.8660254037844386,0.5000000000000001
2009-11-24,28.7986,-0.05679999999999907,1,-0.8660254037844386,0.5000000000000001
2009-11-25,28.8481,0.04949999999999832,2,-0.8660254037844386,0.5000000000000001
2009-11-26,28.7909,-0.05719999999999814,3,-0.8660254037844386,0.5000000000000001
2009-11-27,28.8751,0.08419999999999916,4,-0.8660254037844386,0.5000000000000001
2009-11-28,29.8179,0.9428000000000019,5,-0.8660254037844386,0.5000000000000001
2009-11-29,29.8179,0.0,6,-0.8660254037844386,0.5000000000000001
2009-11-30,29.8179,0.0,0,-0.8660254037844386,0.5000000000000001
2009-12-01,29.0687,-0.7492000000000019,1,-0.5000000000000004,0.8660254037844384
2009-12-02,29.1771,0.10839999999999961,2,-0.5000000000000004,0.8660254037844384
2009-12-03,29.056,-0.12109999999999843,3,-0.5000000000000004,0.8660254037844384
2009-12-04,29.2427,0.1866999999999983,4,-0.5000000000000004,0.8660254037844384
2009-12-05,29.1979,-0.04479999999999862,5,-0.5000000000000004,0.8660254037844384
2009-12-06,29.1979,0.0,6,-0.5000000000000004,0.8660254037844384
2009-12-07,29.1979,0.0,0,-0.5000000000000004,0.8660254037844384
2009-12-08,29.5221,0.3241999999999976,1,-0.5000000000000004,0.8660254037844384
2009-12-09,30.1839,0.661800000000003,2,-0.5000000000000004,0.8660254037844384
2009-12-10,30.7562,0.5722999999999985,3,-0.5000000000000004,0.8660254037844384
2009-12-11,30.6268,-0.1294000000000004,4,-0.5000000000000004,0.8660254037844384
2009-12-12,30.2107,-0.41610000000000014,5,-0.5000000000000004,0.8660254037844384
2009-12-13,30.2107,0.0,6,-0.5000000000000004,0.8660254037844384
2009-12-14,30.2107,0.0,0,-0.5000000000000004,0.8660254037844384
2009-12-15,30.0481,-0.16259999999999764,1,-0.5000000000000004,0.8660254037844384
2009-12-16,30.0678,0.01969999999999672,2,-0.5000000000000004,0.8660254037844384
2009-12-17,30.1978,0.13000000000000256,3,-0.5000000000000004,0.8660254037844384
2009-12-18,30.4392,0.24139999999999873,4,-0.5000000000000004,0.8660254037844384
2009-12-19,30.7187,0.27949999999999875,5,-0.5000000000000004,0.8660254037844384
2009-12-20,30.7187,0.0,6,-0.5000000000000004,0.8660254037844384
2009-12-21,30.7187,0.0,0,-0.5000000000000004,0.8660254037844384
2009-12-22,30.5529,-0.16579999999999728,1,-0.5000000000000004,0.8660254037844384
2009-12-23,30.4439,-0.10900000000000176,2,-0.5000000000000004,0.8660254037844384
2009-12-24,30.5007,0.05679999999999907,3,-0.5000000000000004,0.8660254037844384
2009-12-25,29.9292,-0.5714999999999968,4,-0.5000000000000004,0.8660254037844384
2009-12-26,29.4266,-0.502600000000001,5,-0.5000000000000004,0.8660254037844384
2009-12-27,29.4266,0.0,6,-0.5000000000000004,0.8660254037844384
2009-12-28,29.4266,0.0,0,-0.5000000000000004,0.8660254037844384
2009-12-29,29.5952,0.16859999999999786,1,-0.5000000000000004,0.8660254037844384
2009-12-30,29.8491,0.25390000000000157,2,-0.5000000000000004,0.8660254037844384
2009-12-31,30.2442,0.39509999999999934,3,-0.5000000000000004,0.8660254037844384
2010-01-01,30.1851,-0.05910000000000082,4,0.0,1.0
2010-01-02,30.1851,0.0,5,0.0,1.0
2010-01-03,30.1851,0.0,6,0.0,1.0
2010-01-04,30.1851,0.0,0,0.0,1.0
2010-01-05,30.1851,0.0,1,0.0,1.0
2010-01-06,30.1851,0.0,2,0.0,1.0
2010-01-07,30.1851,0.0,3,0.0,1.0
2010-01-08,30.1851,0.0,4,0.0,1.0
2010-01-09,30.1851,0.0,5,0.0,1.0
2010-01-10,30.1851,0.0,6,0.0,1.0
2010-01-11,30.1851,0.0,0,0.0,1.0
2010-01-12,29.4283,-0.7567999999999984,1,0.0,1.0
2010-01-13,29.3774,-0.05089999999999861,2,0.0,1.0
2010-01-14,29.6409,0.26349999999999696,3,0.0,1.0
2010-01-15,29.4299,-0.21099999999999852,4,0.0,1.0
2010-01-16,29.5603,0.13040000000000163,5,0.0,1.0
2010-01-17,29.5603,0.0,6,0.0,1.0
2010-01-18,29.5603,0.0,0,0.0,1.0
2010-01-19,29.5963,0.03599999999999781,1,0.0,1.0
2010-01-20,29.5184,-0.07789999999999964,2,0.0,1.0
2010-01-21,29.6941,0.17569999999999908,3,0.0,1.0
2010-01-22,29.7486,0.05450000000000088,4,0.0,1.0
2010-01-23,29.7458,-0.00280000000000058,5,0.0,1.0
2010-01-24,29.7458,0.0,6,0.0,1.0
2010-01-25,29.7458,0.0,0,0.0,1.0
2010-01-26,30.0946,0.34880000000000067,1,0.0,1.0
2010-01-27,30.3136,0.2190000000000012,2,0.0,1.0
2010-01-28,30.2921,-0.02149999999999963,3,0.0,1.0
2010-01-29,30.3631,0.07099999999999795,4,0.0,1.0
2010-01-30,30.4312,0.06810000000000116,5,0.0,1.0
2010-01-31,30.4312,0.0,6,0.0,1.0
2010-02-01,30.4312,0.0,0,0.49999999999999994,0.8660254037844387
2010-02-02,30.3996,-0.03160000000000096,1,0.49999999999999994,0.8660254037844387
2010-02-03,30.183,-0.21659999999999968,2,0.49999999999999994,0.8660254037844387
2010-02-04,29.8779,-0.3050999999999995,3,0.49999999999999994,0.8660254037844387
2010-02-05,30.0054,0.12750000000000128,4,0.49999999999999994,0.8660254037844387
2010-02-06,30.4666,0.46119999999999806,5,0.49999999999999994,0.8660254037844387
2010-02-07,30.4666,0.0,6,0.49999999999999994,0.8660254037844387
2010-02-08,30.4666,0.0,0,0.49999999999999994,0.8660254037844387
2010-02-09,30.5158,0.04919999999999902,1,0.49999999999999994,0.8660254037844387
2010-02-10,30.3735,-0.14229999999999876,2,0.49999999999999994,0.8660254037844387
2010-02-11,30.2462,-0.1272999999999982,3,0.49999999999999994,0.8660254037844387
